"rank" "remaining_area" "remaining_cost" "mean" "max" "min" "mean_positive" "weighted_mean_positive" "max_positive" "min_positive" "mean_zero" "max_zero" "min_zero"
0.02126 2902303 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2775 0.0707 1.0000 0.0000
0.02136 2902007 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2762 0.0707 1.0000 0.0000
0.02146 2901711 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2750 0.0707 1.0000 0.0000
0.02156 2901415 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2717 0.0707 1.0000 0.0000
0.02166 2901119 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2685 0.0707 1.0000 0.0000
0.02176 2900823 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2652 0.0707 1.0000 0.0000
0.02186 2900527 0.0 0.9930 1.0000 0.0000 0.9993 1.0000 1.0000 0.2620 0.0707 1.0000 0.0000
0.02196 2900231 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2587 0.0707 1.0000 0.0000
0.02206 2899935 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2555 0.0707 1.0000 0.0000
0.02216 2899639 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2522 0.0707 1.0000 0.0000
0.02226 2899343 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2489 0.0707 1.0000 0.0000
0.02236 2899047 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2457 0.0707 1.0000 0.0000
0.02246 2898751 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2423 0.0707 1.0000 0.0000
0.02256 2898455 0.0 0.9929 1.0000 0.0000 0.9993 1.0000 1.0000 0.2391 0.0707 1.0000 0.0000
0.02266 2898159 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2358 0.0707 1.0000 0.0000
0.02276 2897863 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2326 0.0707 1.0000 0.0000
0.02286 2897567 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2293 0.0707 1.0000 0.0000
0.02296 2897271 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2260 0.0707 1.0000 0.0000
0.02306 2896975 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2228 0.0707 1.0000 0.0000
0.02316 2896679 0.0 0.9929 1.0000 0.0000 0.9992 1.0000 1.0000 0.2195 0.0707 1.0000 0.0000
0.02326 2896383 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.2163 0.0707 1.0000 0.0000
0.02336 2896087 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.2130 0.0707 1.0000 0.0000
0.02346 2895791 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.2097 0.0707 1.0000 0.0000
0.02356 2895495 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.2065 0.0707 1.0000 0.0000
0.02366 2895199 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.2032 0.0707 1.0000 0.0000
0.02376 2894903 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.1999 0.0707 1.0000 0.0000
0.02386 2894607 0.0 0.9928 1.0000 0.0000 0.9992 1.0000 1.0000 0.1966 0.0707 1.0000 0.0000
0.02396 2894311 0.0 0.9928 1.0000 0.0000 0.9991 1.0000 1.0000 0.1933 0.0707 1.0000 0.0000
0.02406 2894015 0.0 0.9928 1.0000 0.0000 0.9991 1.0000 1.0000 0.1901 0.0707 1.0000 0.0000
0.02416 2893719 0.0 0.9928 1.0000 0.0000 0.9991 1.0000 1.0000 0.1868 0.0707 1.0000 0.0000
0.02426 2893423 0.0 0.9928 1.0000 0.0000 0.9991 1.0000 1.0000 0.1836 0.0707 1.0000 0.0000
0.02436 2893127 0.0 0.9928 1.0000 0.0000 0.9991 1.0000 1.0000 0.1802 0.0707 1.0000 0.0000
0.02446 2892831 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1770 0.0707 1.0000 0.0000
0.02456 2892535 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1737 0.0707 1.0000 0.0000
0.02466 2892239 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1704 0.0707 1.0000 0.0000
0.02476 2891943 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1671 0.0707 1.0000 0.0000
0.02486 2891647 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1639 0.0707 1.0000 0.0000
0.02495 2891351 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1605 0.0707 1.0000 0.0000
0.02505 2891055 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1573 0.0707 1.0000 0.0000
0.02515 2890759 0.0 0.9927 1.0000 0.0000 0.9991 1.0000 1.0000 0.1540 0.0707 1.0000 0.0000
0.02525 2890463 0.0 0.9927 1.0000 0.0000 0.9990 1.0000 1.0000 0.1507 0.0707 1.0000 0.0000
0.02535 2890167 0.0 0.9927 1.0000 0.0000 0.9990 1.0000 1.0000 0.1474 0.0706 1.0000 0.0000
0.02545 2889871 0.0 0.9927 1.0000 0.0000 0.9990 1.0000 1.0000 0.1441 0.0706 1.0000 0.0000
0.02555 2889575 0.0 0.9927 1.0000 0.0000 0.9990 1.0000 1.0000 0.1408 0.0705 1.0000 0.0000
0.02565 2889279 0.0 0.9927 1.0000 0.0000 0.9990 1.0000 1.0000 0.1375 0.0703 1.0000 0.0000
0.02575 2888983 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1341 0.0702 1.0000 0.0000
0.02585 2888687 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1309 0.0701 1.0000 0.0000
0.02595 2888391 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1276 0.0700 1.0000 0.0000
0.02605 2888095 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1242 0.0698 1.0000 0.0000
0.02615 2887799 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1226 0.0697 1.0000 0.0000
0.02625 2887503 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1225 0.0697 1.0000 0.0000
0.02635 2887207 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1224 0.0697 1.0000 0.0000
0.02645 2886911 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1224 0.0697 1.0000 0.0000
0.02655 2886615 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1223 0.0697 1.0000 0.0000
0.02665 2886319 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1222 0.0697 1.0000 0.0000
0.02675 2886023 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1221 0.0697 1.0000 0.0000
0.02685 2885727 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1198 0.0696 1.0000 0.0000
0.02695 2885431 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1164 0.0695 1.0000 0.0000
0.02705 2885135 0.0 0.9926 1.0000 0.0000 0.9990 1.0000 1.0000 0.1131 0.0693 1.0000 0.0000
0.02715 2884839 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1116 0.0692 1.0000 0.0000
0.02725 2884543 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1115 0.0692 1.0000 0.0000
0.02735 2884247 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1115 0.0692 1.0000 0.0000
0.02745 2883951 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1114 0.0692 1.0000 0.0000
0.02755 2883655 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1113 0.0692 1.0000 0.0000
0.02765 2883359 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1112 0.0692 1.0000 0.0000
0.02775 2883063 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1107 0.0692 1.0000 0.0000
0.02785 2882767 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1074 0.0690 1.0000 0.0000
0.02795 2882471 0.0 0.9926 1.0000 0.0000 0.9989 1.0000 1.0000 0.1041 0.0689 1.0000 0.0000
0.02805 2882175 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.1007 0.0688 1.0000 0.0000
0.02815 2881879 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0973 0.0687 1.0000 0.0000
0.02825 2881583 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0940 0.0684 1.0000 0.0000
0.02835 2881287 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0906 0.0683 1.0000 0.0000
0.02845 2880991 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0872 0.0682 1.0000 0.0000
0.02855 2880695 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0838 0.0681 1.0000 0.0000
0.02865 2880399 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0804 0.0679 1.0000 0.0000
0.02875 2880103 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0770 0.0678 1.0000 0.0000
0.02885 2879807 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0766 0.0678 1.0000 0.0000
0.02895 2879511 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0764 0.0678 1.0000 0.0000
0.02905 2879215 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0763 0.0678 1.0000 0.0000
0.02915 2878919 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0761 0.0677 1.0000 0.0000
0.02925 2878623 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0759 0.0677 1.0000 0.0000
0.02935 2878327 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0758 0.0677 1.0000 0.0000
0.02945 2878031 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0756 0.0677 1.0000 0.0000
0.02955 2877735 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0754 0.0677 1.0000 0.0000
0.02965 2877439 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0753 0.0677 1.0000 0.0000
0.02975 2877143 0.0 0.9925 1.0000 0.0000 0.9989 1.0000 1.0000 0.0751 0.0677 1.0000 0.0000
0.02985 2876847 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0749 0.0677 1.0000 0.0000
0.02995 2876551 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0748 0.0677 1.0000 0.0000
0.03005 2876255 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0746 0.0677 1.0000 0.0000
0.03015 2875959 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0744 0.0677 1.0000 0.0000
0.03025 2875663 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0743 0.0677 1.0000 0.0000
0.03035 2875367 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0741 0.0677 1.0000 0.0000
0.03044 2875071 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0740 0.0677 1.0000 0.0000
0.03054 2874775 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0737 0.0677 1.0000 0.0000
0.03064 2874479 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0736 0.0677 1.0000 0.0000
0.03074 2874183 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0735 0.0677 1.0000 0.0000
0.03084 2873887 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0732 0.0677 1.0000 0.0000
0.03094 2873591 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0731 0.0677 1.0000 0.0000
0.03104 2873295 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0730 0.0677 1.0000 0.0000
0.03114 2872999 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0727 0.0677 1.0000 0.0000
0.03124 2872703 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0726 0.0677 1.0000 0.0000
0.03134 2872407 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0725 0.0677 1.0000 0.0000
0.03144 2872111 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0722 0.0677 1.0000 0.0000
0.03154 2871815 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0721 0.0677 1.0000 0.0000
0.03164 2871519 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0720 0.0677 1.0000 0.0000
0.03174 2871223 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0718 0.0677 1.0000 0.0000
0.03184 2870927 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0716 0.0677 1.0000 0.0000
0.03194 2870631 0.0 0.9925 1.0000 0.0000 0.9988 1.0000 1.0000 0.0715 0.0677 1.0000 0.0000
0.03204 2870335 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0713 0.0676 1.0000 0.0000
0.03214 2870039 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0711 0.0676 1.0000 0.0000
0.03224 2869743 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0709 0.0676 1.0000 0.0000
0.03234 2869447 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0708 0.0676 1.0000 0.0000
0.03244 2869151 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0706 0.0676 1.0000 0.0000
0.03254 2868855 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0704 0.0676 1.0000 0.0000
0.03264 2868559 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0703 0.0676 1.0000 0.0000
0.03274 2868263 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0701 0.0676 1.0000 0.0000
0.03284 2867967 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0700 0.0676 1.0000 0.0000
0.03294 2867671 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0698 0.0676 1.0000 0.0000
0.03304 2867375 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0696 0.0676 1.0000 0.0000
0.03314 2867079 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0695 0.0676 1.0000 0.0000
0.03324 2866783 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0693 0.0676 1.0000 0.0000
0.03334 2866487 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0693 0.0676 1.0000 0.0000
0.03344 2866191 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0693 0.0676 1.0000 0.0000
0.03354 2865895 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0691 0.0676 1.0000 0.0000
0.03364 2865599 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0690 0.0675 1.0000 0.0000
0.03374 2865303 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0688 0.0675 1.0000 0.0000
0.03384 2865007 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0687 0.0675 1.0000 0.0000
0.03394 2864711 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0685 0.0675 1.0000 0.0000
0.03404 2864415 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0683 0.0675 1.0000 0.0000
0.03414 2864119 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0682 0.0675 1.0000 0.0000
0.03424 2863823 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0681 0.0675 1.0000 0.0000
0.03434 2863527 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0679 0.0675 1.0000 0.0000
0.03444 2863231 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0677 0.0675 1.0000 0.0000
0.03454 2862935 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0676 0.0675 1.0000 0.0000
0.03464 2862639 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0674 0.0675 1.0000 0.0000
0.03474 2862343 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0673 0.0675 1.0000 0.0000
0.03484 2862047 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0671 0.0675 1.0000 0.0000
0.03494 2861751 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0669 0.0675 1.0000 0.0000
0.03504 2861455 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0668 0.0675 1.0000 0.0000
0.03514 2861159 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0666 0.0675 1.0000 0.0000
0.03524 2860863 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0665 0.0675 1.0000 0.0000
0.03534 2860567 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0664 0.0675 1.0000 0.0000
0.03544 2860271 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0662 0.0675 1.0000 0.0000
0.03554 2859975 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0660 0.0675 1.0000 0.0000
0.03564 2859679 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0659 0.0675 1.0000 0.0000
0.03574 2859383 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0657 0.0675 1.0000 0.0000
0.03584 2859087 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0656 0.0675 1.0000 0.0000
0.03594 2858791 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0654 0.0675 1.0000 0.0000
0.03603 2858495 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0652 0.0675 1.0000 0.0000
0.03613 2858199 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0651 0.0675 1.0000 0.0000
0.03623 2857903 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0649 0.0675 1.0000 0.0000
0.03633 2857607 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0648 0.0675 1.0000 0.0000
0.03643 2857311 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0647 0.0675 1.0000 0.0000
0.03653 2857015 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0644 0.0674 1.0000 0.0000
0.03663 2856719 0.0 0.9924 1.0000 0.0000 0.9988 1.0000 1.0000 0.0643 0.0674 1.0000 0.0000
0.03673 2856423 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0642 0.0674 1.0000 0.0000
0.03683 2856127 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0640 0.0674 1.0000 0.0000
0.03693 2855831 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0639 0.0674 1.0000 0.0000
0.03703 2855535 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0637 0.0674 1.0000 0.0000
0.03713 2855239 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0635 0.0674 1.0000 0.0000
0.03723 2854943 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0634 0.0674 1.0000 0.0000
0.03733 2854647 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0632 0.0674 1.0000 0.0000
0.03743 2854351 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0631 0.0674 1.0000 0.0000
0.03753 2854055 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0630 0.0674 1.0000 0.0000
0.03763 2853759 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0627 0.0674 1.0000 0.0000
0.03773 2853463 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0626 0.0674 1.0000 0.0000
0.03783 2853167 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0625 0.0674 1.0000 0.0000
0.03793 2852871 0.0 0.9924 1.0000 0.0000 0.9987 1.0000 1.0000 0.0623 0.0674 1.0000 0.0000
0.03803 2852575 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0622 0.0674 1.0000 0.0000
0.03813 2852279 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0620 0.0674 1.0000 0.0000
0.03823 2851983 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0618 0.0674 1.0000 0.0000
0.03833 2851687 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0617 0.0674 1.0000 0.0000
0.03843 2851391 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0615 0.0674 1.0000 0.0000
0.03853 2851095 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0614 0.0674 1.0000 0.0000
0.03863 2850799 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0612 0.0674 1.0000 0.0000
0.03873 2850503 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0610 0.0674 1.0000 0.0000
0.03883 2850207 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0609 0.0674 1.0000 0.0000
0.03893 2849911 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0608 0.0674 1.0000 0.0000
0.03903 2849615 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0606 0.0674 1.0000 0.0000
0.03913 2849319 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0604 0.0674 1.0000 0.0000
0.03923 2849023 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0603 0.0674 1.0000 0.0000
0.03933 2848727 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0601 0.0674 1.0000 0.0000
0.03943 2848431 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0600 0.0674 1.0000 0.0000
0.03953 2848135 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0598 0.0674 1.0000 0.0000
0.03963 2847839 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0596 0.0674 1.0000 0.0000
0.03973 2847543 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0595 0.0674 1.0000 0.0000
0.03983 2847247 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0593 0.0674 1.0000 0.0000
0.03993 2846951 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0592 0.0674 1.0000 0.0000
0.04003 2846655 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0591 0.0674 1.0000 0.0000
0.04013 2846359 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0589 0.0674 1.0000 0.0000
0.04023 2846063 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0587 0.0674 1.0000 0.0000
0.04033 2845767 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0586 0.0674 1.0000 0.0000
0.04043 2845471 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0584 0.0674 1.0000 0.0000
0.04053 2845175 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0583 0.0674 1.0000 0.0000
0.04063 2844879 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0581 0.0674 1.0000 0.0000
0.04073 2844583 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0579 0.0674 1.0000 0.0000
0.04083 2844287 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0578 0.0674 1.0000 0.0000
0.04093 2843991 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0576 0.0674 1.0000 0.0000
0.04103 2843695 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0575 0.0674 1.0000 0.0000
0.04113 2843399 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0574 0.0674 1.0000 0.0000
0.04123 2843103 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0571 0.0674 1.0000 0.0000
0.04133 2842807 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0570 0.0674 1.0000 0.0000
0.04143 2842511 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0569 0.0674 1.0000 0.0000
0.04152 2842215 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0567 0.0674 1.0000 0.0000
0.04162 2841919 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0566 0.0674 1.0000 0.0000
0.04172 2841623 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0564 0.0674 1.0000 0.0000
0.04182 2841327 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0562 0.0674 1.0000 0.0000
0.04192 2841031 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0561 0.0674 1.0000 0.0000
0.04202 2840735 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0559 0.0674 1.0000 0.0000
0.04212 2840439 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0558 0.0674 1.0000 0.0000
0.04222 2840143 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0556 0.0674 1.0000 0.0000
0.04232 2839847 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0554 0.0674 1.0000 0.0000
0.04242 2839551 0.0 0.9923 1.0000 0.0000 0.9987 1.0000 1.0000 0.0553 0.0674 1.0000 0.0000
0.04252 2839255 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0552 0.0674 1.0000 0.0000
0.04262 2838959 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0550 0.0674 1.0000 0.0000
0.04272 2838663 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0548 0.0674 1.0000 0.0000
0.04282 2838367 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0547 0.0674 1.0000 0.0000
0.04292 2838071 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0545 0.0674 1.0000 0.0000
0.04302 2837775 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0544 0.0674 1.0000 0.0000
0.04312 2837479 0.0 0.9923 1.0000 0.0000 0.9986 1.0000 1.0000 0.0542 0.0674 1.0000 0.0000
